stream_id,time_end,time_recorded,reading_type,temp_max,temp_avg,temp_min
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 1:30:00,2022-04-23 1:37:22,temperature,19.1,18.893333,18.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 1:45:00,2022-04-23 1:55:57,temperature,21.7,21.546669,21.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 1:45:00,2022-04-23 1:55:33,temperature,19,18.859997,18.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 2:00:00,2022-04-23 2:03:18,temperature,21.9,21.87333,21.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 2:00:00,2022-04-23 2:08:29,temperature,20,19.560001,19
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 2:15:00,2022-04-23 2:23:47,temperature,21.8,21.773329,21.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 2:15:00,2022-04-23 2:28:12,temperature,19.9,19.826668,19.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 2:30:00,2022-04-23 2:39:56,temperature,22,21.893333,21.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 2:30:00,2022-04-23 2:39:43,temperature,20.3,20.106667,19.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 2:45:00,2022-04-23 2:51:09,temperature,22.4,22.139997,22
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 2:45:00,2022-04-23 2:59:16,temperature,20.6,20.392857,20.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 3:00:00,2022-04-23 3:10:01,temperature,23.3,23.026667,22.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 3:00:00,2022-04-23 3:13:15,temperature,21.3,20.959997,20.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 3:15:00,2022-04-23 3:21:05,temperature,23.2,22.840002,22.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 3:15:00,2022-04-23 3:20:02,temperature,21.8,21.526667,21.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 3:30:00,2022-04-23 3:43:09,temperature,23.3,23.06,22.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 3:30:00,2022-04-23 3:43:21,temperature,21.7,21.506666,21.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 3:45:00,2022-04-23 3:56:09,temperature,23.1,22.926662,22.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 3:45:00,2022-04-23 3:51:22,temperature,22,21.546663,21.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 4:00:00,2022-04-23 4:10:26,temperature,23,22.813334,22.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 4:00:00,2022-04-23 4:11:49,temperature,22.2,22.040003,21.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 4:15:00,2022-04-23 4:24:33,temperature,22.9,22.64667,22.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 4:15:00,2022-04-23 4:25:54,temperature,22.9,22.633333,22.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 4:30:00,2022-04-23 4:33:45,temperature,23.4,23.279999,23
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 4:30:00,2022-04-23 4:43:39,temperature,22.3,22.007141,21.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 4:45:00,2022-04-23 4:49:21,temperature,23.1,22.946665,22.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 4:45:00,2022-04-23 4:56:36,temperature,22.3,22.239998,22.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 5:00:00,2022-04-23 5:05:37,temperature,22.7,22.406666,22.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 5:00:00,2022-04-23 5:12:46,temperature,22.3,22.033333,21.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 5:15:00,2022-04-23 5:20:16,temperature,22.2,21.99333,21.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 5:15:00,2022-04-23 5:31:10,temperature,22.4,22.293335,22.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 5:30:00,2022-04-23 5:47:03,temperature,21.9,21.660002,21.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 5:30:00,2022-04-23 5:37:20,temperature,22.3,22.006664,21.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 5:45:00,2022-04-23 5:47:03,temperature,21.6,21.573336,21.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 5:45:00,2022-04-23 5:58:57,temperature,22.2,22.040003,21.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 6:00:00,2022-04-23 6:04:29,temperature,21.6,21.533333,21.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 6:00:00,2022-04-23 6:12:03,temperature,22,21.879997,21.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 6:15:00,2022-04-23 6:27:38,temperature,21.3,21.093332,20.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 6:15:00,2022-04-23 6:25:44,temperature,21.7,21.53333,21.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 6:30:00,2022-04-23 6:38:33,temperature,20.8,20.733334,20.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 6:30:00,2022-04-23 6:36:50,temperature,21.3,21.186668,21
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 6:45:00,2022-04-23 6:55:58,temperature,20.7,20.613335,20.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 6:45:00,2022-04-23 6:53:30,temperature,21.1,20.740002,20.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 7:00:00,2022-04-23 7:10:12,temperature,20.4,20.24,20.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 7:00:00,2022-04-23 7:05:03,temperature,20.5,20.273336,20.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 7:15:00,2022-04-23 7:22:22,temperature,20,19.860003,19.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 7:15:00,2022-04-23 7:24:46,temperature,20,19.626667,19.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 7:30:00,2022-04-23 7:40:11,temperature,19.7,19.54,19.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 7:30:00,2022-04-23 7:37:42,temperature,19.4,19.193333,18.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 7:45:00,2022-04-23 7:51:26,temperature,19.4,19.359999,19.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 7:45:00,2022-04-23 7:54:08,temperature,18.8,18.553333,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 8:00:00,2022-04-23 8:09:09,temperature,19.3,19.22,19.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 8:00:00,2022-04-23 8:10:57,temperature,18.4,18.086666,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 8:15:00,2022-04-23 8:20:35,temperature,19.4,19.28,19.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 8:15:00,2022-04-23 8:24:35,temperature,17.9,17.566664,17.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 8:30:00,2022-04-23 8:35:04,temperature,19.5,19.486666,19.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 8:30:00,2022-04-23 8:43:06,temperature,17.3,17.193333,17.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 8:45:00,2022-04-23 8:55:11,temperature,19.5,19.43333,19.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 8:45:00,2022-04-23 8:53:24,temperature,17.1,17.093334,17
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 9:00:00,2022-04-23 9:04:48,temperature,19.5,19.399998,19.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 9:00:00,2022-04-23 9:04:52,temperature,17.2,17.120003,17
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 9:15:00,2022-04-23 9:27:05,temperature,19.5,19.5,19.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 9:15:00,2022-04-23 9:28:19,temperature,17.2,17.100002,17
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 9:30:00,2022-04-23 9:37:27,temperature,19.5,19.286669,19.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 9:30:00,2022-04-23 9:41:43,temperature,17.2,17.106667,17
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 9:45:00,2022-04-23 9:54:09,temperature,19.1,19.006666,19
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 9:45:00,2022-04-23 9:53:44,temperature,17.1,17.046669,17
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 10:00:00,2022-04-23 10:08:49,temperature,19,19,19
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 10:00:00,2022-04-23 10:10:34,temperature,17.3,17.213331,17.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 10:15:00,2022-04-23 10:19:15,temperature,19,18.973331,18.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 10:15:00,2022-04-23 10:29:50,temperature,17.4,17.286665,17.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 10:30:00,2022-04-23 10:38:08,temperature,19.2,19.046669,18.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 10:30:00,2022-04-23 10:39:15,temperature,18,17.726665,17.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 10:45:00,2022-04-23 10:51:06,temperature,19.2,19.046665,18.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 10:45:00,2022-04-23 10:51:07,temperature,18.1,17.993334,17.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 11:00:00,2022-04-23 11:13:14,temperature,18.8,18.273333,17.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 11:00:00,2022-04-23 11:14:23,temperature,18,17.913334,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 11:15:00,2022-04-23 11:20:09,temperature,17.8,17.58,17.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 11:15:00,2022-04-23 11:24:29,temperature,18.2,18.093332,18
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 11:30:00,2022-04-23 11:35:12,temperature,17.4,17.333336,17.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 11:30:00,2022-04-23 11:43:39,temperature,18.3,18.173334,18.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 11:45:00,2022-04-23 11:47:12,temperature,17.3,17.300001,17.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 11:45:00,2022-04-23 12:00:37,temperature,18.1,18.013334,17.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 12:00:00,2022-04-23 12:13:26,temperature,17.3,17.273335,17.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 12:00:00,2022-04-23 12:07:28,temperature,18,17.9,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 12:15:00,2022-04-23 12:26:27,temperature,17.2,16.999998,16.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 12:15:00,2022-04-23 12:27:10,temperature,18,17.913332,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 12:30:00,2022-04-23 12:38:44,temperature,16.7,16.53333,16.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 12:30:00,2022-04-23 12:40:59,temperature,18.1,18.040003,18
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 12:45:00,2022-04-23 12:52:02,temperature,16.3,16.246666,16.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 12:45:00,2022-04-23 12:56:47,temperature,18.2,18.106668,18.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 13:00:00,2022-04-23 13:11:03,temperature,16.3,16.233332,16.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 13:00:00,2022-04-23 13:12:34,temperature,18.4,18.333332,18.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 13:15:00,2022-04-23 13:20:46,temperature,16.3,16.213331,16.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 13:15:00,2022-04-23 13:24:11,temperature,18.5,18.439999,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 13:30:00,2022-04-23 13:41:18,temperature,16.4,16.35333,16.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 13:30:00,2022-04-23 13:36:50,temperature,18.5,18.439999,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 13:45:00,2022-04-23 13:51:13,temperature,16.4,16.399998,16.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 13:45:00,2022-04-23 13:57:58,temperature,18.5,18.41333,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 14:00:00,2022-04-23 14:08:44,temperature,16.4,16.206667,16.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 14:00:00,2022-04-23 14:09:01,temperature,18.6,18.513334,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 14:15:00,2022-04-23 14:30:32,temperature,16.1,15.999998,15.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 14:15:00,2022-04-23 14:30:30,temperature,18.5,18.453331,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 14:30:00,2022-04-23 14:46:34,temperature,15.9,15.886664,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 14:30:00,2022-04-23 14:43:38,temperature,18.4,18.399998,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 14:45:00,2022-04-23 14:46:55,temperature,16.3,16.093334,15.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 14:45:00,2022-04-23 14:55:42,temperature,18.4,18.366665,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 15:00:00,2022-04-23 15:01:51,temperature,16.4,16.373331,16.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 15:00:00,2022-04-23 15:13:33,temperature,18.5,18.439999,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 15:15:00,2022-04-23 15:20:36,temperature,16.5,16.486668,16.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 15:15:00,2022-04-23 15:25:40,temperature,18.6,18.52,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 15:30:00,2022-04-23 15:33:36,temperature,16.6,16.56667,16.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 15:30:00,2022-04-23 15:41:08,temperature,18.6,18.526669,18.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 15:45:00,2022-04-23 15:55:05,temperature,16.7,16.673332,16.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 15:45:00,2022-04-23 15:56:03,temperature,18.6,18.5,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 16:00:00,2022-04-23 16:08:11,temperature,16.8,16.766668,16.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 16:00:00,2022-04-23 16:05:04,temperature,18.5,18.48,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 16:15:00,2022-04-23 16:26:49,temperature,16.8,16.800001,16.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 16:15:00,2022-04-23 16:20:59,temperature,18.4,18.286665,18.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 16:30:00,2022-04-23 16:42:59,temperature,16.8,16.800001,16.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 16:30:00,2022-04-23 16:43:31,temperature,18.3,18.160002,18.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 16:45:00,2022-04-23 16:54:03,temperature,16.8,16.800001,16.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 16:45:00,2022-04-23 16:56:11,temperature,18.1,18.006664,17.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 17:00:00,2022-04-23 17:10:39,temperature,16.8,16.800001,16.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 17:00:00,2022-04-23 17:05:58,temperature,18,18,18
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 17:15:00,2022-04-23 17:30:31,temperature,16.8,16.773335,16.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 17:15:00,2022-04-23 17:35:29,temperature,18.2,18.053337,18
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 17:30:00,2022-04-23 17:43:28,temperature,16.7,16.693333,16.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 17:30:00,2022-04-23 17:37:32,temperature,18.3,18.186666,18.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 17:45:00,2022-04-23 17:50:49,temperature,16.6,16.539999,16.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 17:45:00,2022-04-23 17:53:26,temperature,18.3,18.280003,18.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 18:00:00,2022-04-23 18:04:20,temperature,16.4,16.273335,16.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 18:00:00,2022-04-23 18:09:44,temperature,18.4,18.306667,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 18:15:00,2022-04-23 18:21:18,temperature,16.1,15.999998,15.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 18:15:00,2022-04-23 18:25:56,temperature,18.6,18.426666,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 18:30:00,2022-04-23 18:41:14,temperature,15.9,15.88,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 18:30:00,2022-04-23 18:40:59,temperature,19,18.793333,18.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 18:45:00,2022-04-23 18:51:56,temperature,15.9,15.806668,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 18:45:00,2022-04-23 18:53:44,temperature,19,18.91333,18.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 19:00:00,2022-04-23 19:11:33,temperature,15.8,15.800002,15.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 19:00:00,2022-04-23 19:13:52,temperature,18.8,18.72,18.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 19:15:00,2022-04-23 19:27:19,temperature,15.8,15.753332,15.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 19:15:00,2022-04-23 19:21:24,temperature,18.9,18.813334,18.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 19:30:00,2022-04-23 19:42:28,temperature,15.7,15.699998,15.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 19:30:00,2022-04-23 19:43:06,temperature,19,18.966667,18.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 19:45:00,2022-04-23 19:51:43,temperature,15.7,15.699998,15.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 19:45:00,2022-04-23 19:51:04,temperature,19,18.993334,18.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 20:00:00,2022-04-23 20:10:43,temperature,15.7,15.699998,15.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 20:00:00,2022-04-23 20:12:36,temperature,19,18.919996,18.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 20:15:00,2022-04-23 20:20:34,temperature,15.8,15.713332,15.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 20:15:00,2022-04-23 20:28:32,temperature,18.9,18.859999,18.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 20:30:00,2022-04-23 20:45:02,temperature,15.9,15.8133335,15.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 20:30:00,2022-04-23 20:38:54,temperature,18.7,18.660002,18.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 20:45:00,2022-04-23 20:53:33,temperature,16.2,16.060003,15.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 20:45:00,2022-04-23 20:59:03,temperature,18.6,18.406666,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 21:00:00,2022-04-23 21:07:40,temperature,16.4,16.28,16.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 21:00:00,2022-04-23 21:19:28,temperature,18.4,18.393332,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-23 21:15:00,2022-04-23 21:26:17,temperature,16.8,16.6,16.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-23 21:15:00,2022-04-23 21:19:28,temperature,18.4,18.399998,18.4
